I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
9,177,168,-93,-79,173,-8,-80,-123,-105,-124,70
7,176,169,-91,-81,173,-7,-79,-121,-106,-126,69
6,176,170,-91,-82,173,-5,-78,-119,-106,-127,68
5,176,171,-90,-83,174,-4,-77,-118,-107,-129,67
4,176,172,-90,-84,174,-3,-77,-116,-108,-130,65
3,176,173,-89,-85,175,-1,-76,-113,-108,-131,65
3,176,173,-89,-85,175,1,-75,-111,-109,-132,64
2,176,174,-89,-86,175,2,-75,-110,-110,-134,62
1,175,174,-88,-86,175,3,-75,-107,-111,-136,62
0,175,175,-87,-87,175,4,-75,-106,-112,-138,60
-1,175,176,-87,-88,176,4,-75,-105,-113,-141,58
-3,174,177,-85,-90,176,6,-74,-103,-114,-142,57
-4,174,178,-85,-91,176,8,-73,-100,-114,-143,55
-5,174,179,-84,-92,177,8,-73,-99,-115,-145,54
-5,174,179,-84,-92,177,9,-72,-98,-115,-146,52
-6,173,179,-83,-92,176,11,-71,-95,-116,-146,52
-7,173,180,-83,-93,177,12,-71,-94,-117,-148,51
-7,172,179,-82,-93,176,11,-71,-93,-118,-149,50
-7,172,179,-82,-93,176,11,-71,-92,-119,-150,49
-8,171,179,-81,-93,175,13,-70,-90,-119,-151,48
-9,170,179,-80,-94,175,14,-69,-89,-119,-151,48
-9,170,179,-80,-94,175,14,-69,-88,-119,-152,47
-10,169,179,-79,-94,174,14,-69,-88,-120,-153,46
-10,169,179,-79,-94,174,15,-68,-88,-120,-155,45
-10,169,179,-79,-94,174,15,-68,-87,-121,-155,44
-10,169,179,-79,-94,174,15,-68,-86,-121,-156,44
-10,170,180,-80,-95,175,15,-68,-85,-121,-156,44
-11,170,181,-79,-96,176,15,-69,-85,-122,-156,44
-11,170,181,-79,-96,176,15,-69,-84,-122,-157,43
-11,169,180,-79,-95,175,16,-68,-83,-121,-156,44
-11,169,180,-79,-95,175,17,-68,-83,-121,-157,43
-12,169,181,-78,-96,175,17,-67,-82,-121,-157,43
-12,169,181,-78,-96,175,17,-67,-82,-121,-158,42
-12,169,181,-78,-96,175,17,-67,-82,-121,-158,42
-12,169,181,-78,-96,175,17,-66,-81,-121,-158,42
-12,169,181,-78,-96,175,18,-66,-81,-121,-158,42
-12,169,181,-78,-96,175,18,-66,-81,-121,-158,42
-12,169,181,-78,-96,175,17,-66,-81,-122,-159,42
-13,168,181,-77,-97,175,18,-65,-79,-121,-158,42
-13,168,181,-77,-97,175,18,-65,-79,-121,-158,41
-13,168,181,-77,-97,175,19,-64,-78,-121,-158,41
-13,168,181,-77,-97,175,19,-64,-78,-121,-159,41
-12,168,180,-78,-96,174,18,-64,-78,-121,-160,40
-12,168,180,-78,-96,174,18,-64,-78,-121,-159,40
-11,169,180,-79,-95,175,18,-64,-77,-121,-159,40
-11,169,180,-79,-95,175,19,-64,-77,-121,-159,41
-11,169,180,-79,-95,175,18,-64,-76,-120,-159,41
-11,169,180,-79,-95,175,18,-64,-76,-120,-159,41
-11,169,180,-79,-95,175,18,-64,-76,-120,-159,41
-11,169,180,-79,-95,175,18,-64,-76,-120,-159,41
-11,169,180,-79,-95,175,18,-64,-76,-120,-160,40
-11,168,179,-78,-95,174,18,-63,-76,-120,-160,40
-12,168,180,-78,-96,174,18,-63,-76,-121,-160,40
-12,168,180,-78,-96,174,18,-64,-76,-121,-160,39
-12,167,179,-77,-95,173,19,-63,-75,-120,-160,40
-11,168,179,-78,-95,174,18,-65,-76,-121,-161,39
-11,167,178,-78,-94,173,18,-65,-76,-121,-161,39
-11,167,178,-78,-94,173,18,-65,-76,-121,-161,39
-12,167,179,-77,-95,173,19,-65,-75,-121,-161,40
-12,166,178,-77,-95,172,19,-65,-75,-121,-161,40
-13,166,179,-76,-96,173,19,-65,-76,-121,-161,39
-13,166,179,-76,-96,173,19,-65,-76,-121,-162,39
-13,166,179,-76,-96,173,19,-65,-76,-121,-162,39
-13,167,180,-77,-96,174,19,-64,-76,-121,-162,39
-12,167,179,-77,-95,173,20,-64,-76,-121,-162,39
-12,168,180,-78,-96,174,19,-64,-77,-122,-163,38
-11,168,179,-78,-95,174,19,-64,-77,-123,-162,38
-11,168,179,-78,-95,174,19,-64,-77,-123,-162,38
-11,168,179,-78,-95,174,18,-64,-77,-123,-162,38
-11,168,179,-78,-95,174,18,-64,-78,-123,-162,38
-11,168,179,-78,-95,174,18,-64,-78,-123,-162,38
-11,168,179,-78,-95,174,17,-65,-79,-122,-162,38
-11,168,179,-78,-95,174,17,-65,-79,-122,-162,38
-11,168,179,-78,-95,174,17,-65,-79,-123,-162,38
-11,168,179,-78,-95,174,17,-65,-79,-123,-162,38
-11,168,179,-78,-95,174,17,-65,-79,-123,-162,38
-12,168,180,-78,-96,174,17,-65,-80,-124,-163,38
-12,167,179,-77,-95,173,17,-65,-80,-124,-162,39
-12,167,179,-77,-95,173,17,-65,-81,-125,-163,39
-12,167,179,-77,-95,173,17,-65,-81,-125,-163,38
-12,166,178,-77,-95,172,17,-66,-82,-125,-164,38
-13,166,179,-76,-96,173,17,-66,-83,-125,-164,38
-13,166,179,-76,-96,173,18,-66,-83,-125,-164,37
-12,167,179,-77,-95,173,18,-66,-83,-124,-163,37
-12,167,179,-77,-95,173,19,-66,-84,-124,-163,38
-12,167,179,-77,-95,173,19,-66,-84,-125,-163,38
-11,168,179,-78,-95,174,18,-67,-85,-126,-164,38
-11,168,179,-78,-95,174,18,-68,-85,-126,-164,38
-11,168,179,-78,-95,174,18,-68,-86,-127,-164,38
-11,168,179,-78,-95,174,17,-68,-87,-128,-165,38
-11,168,179,-78,-95,174,17,-68,-87,-128,-165,38
-11,168,179,-78,-95,174,18,-68,-88,-127,-165,37
-11,168,179,-78,-95,174,18,-68,-88,-127,-165,37
-11,168,179,-78,-95,174,18,-68,-89,-127,-165,37
-11,168,179,-78,-95,174,18,-68,-89,-127,-164,37
-11,168,179,-78,-95,174,18,-68,-89,-128,-164,36
-11,167,178,-78,-94,173,18,-69,-90,-128,-165,36
-11,167,178,-78,-94,173,17,-69,-91,-129,-165,36
-12,167,179,-77,-95,173,18,-69,-90,-128,-164,37
-12,166,178,-77,-95,172,17,-69,-91,-129,-165,36
-12,166,178,-77,-95,172,16,-70,-91,-129,-166,36
-12,165,177,-76,-94,171,17,-69,-92,-129,-166,36
-12,165,177,-76,-94,171,17,-69,-91,-129,-167,36
-12,166,178,-77,-95,172,17,-69,-91,-129,-167,37
-11,166,177,-77,-94,172,17,-69,-92,-129,-167,37
-11,166,177,-77,-94,172,17,-70,-92,-129,-167,37
-11,166,177,-77,-94,172,17,-70,-92,-129,-166,37
-11,167,178,-78,-94,173,15,-71,-94,-130,-167,36
-12,167,179,-77,-95,173,16,-71,-93,-130,-166,37
-13,166,179,-76,-96,173,15,-71,-94,-130,-167,37
-13,166,179,-76,-96,173,15,-72,-94,-130,-167,37
-13,165,178,-76,-95,172,16,-71,-94,-130,-167,38
-14,165,179,-75,-96,172,15,-72,-95,-130,-167,37
-14,165,179,-75,-96,172,15,-72,-95,-130,-167,37
-13,165,178,-76,-95,172,15,-72,-95,-130,-167,37
-13,165,178,-76,-95,172,15,-72,-95,-130,-167,37
-13,165,178,-76,-95,172,15,-72,-96,-130,-167,37
-13,165,178,-76,-95,172,14,-72,-96,-131,-167,36
-13,164,177,-75,-95,171,14,-72,-96,-131,-167,36
-13,164,177,-75,-95,171,13,-73,-97,-131,-168,35
-14,163,177,-74,-95,170,13,-72,-97,-131,-167,36
-14,163,177,-74,-95,170,13,-72,-97,-130,-167,36
-14,163,177,-74,-95,170,13,-71,-96,-130,-167,35
-14,163,177,-74,-95,170,13,-71,-96,-130,-167,35
-14,163,177,-74,-95,170,13,-70,-96,-130,-167,36
-14,163,177,-74,-95,170,13,-70,-96,-130,-167,37
-14,163,177,-74,-95,170,13,-70,-96,-131,-167,37
-13,163,176,-75,-94,170,12,-72,-98,-132,-168,35
-14,162,176,-74,-95,169,13,-71,-98,-132,-168,36
-14,162,176,-74,-95,169,12,-72,-98,-133,-168,36
-14,161,175,-73,-94,168,12,-72,-99,-133,-169,35
-14,161,175,-73,-94,168,11,-72,-99,-133,-169,35
-14,161,175,-73,-94,168,12,-71,-98,-133,-169,35
-14,161,175,-73,-94,168,12,-71,-98,-133,-169,36
-14,162,176,-74,-95,169,12,-71,-98,-132,-168,36
-13,162,175,-74,-94,169,13,-71,-97,-131,-168,36
-13,163,176,-75,-94,170,12,-72,-98,-132,-169,36
-13,163,176,-75,-94,170,12,-72,-98,-132,-169,36
-13,162,175,-74,-94,169,12,-72,-98,-131,-169,37
-13,162,175,-74,-94,169,12,-73,-98,-132,-169,36
-13,162,175,-74,-94,169,11,-73,-98,-132,-170,36
-13,163,176,-75,-94,170,10,-74,-100,-132,-171,35
-13,162,175,-74,-94,169,10,-72,-99,-131,-170,35
-13,163,176,-75,-94,170,9,-73,-100,-133,-171,34
-13,163,176,-75,-94,170,9,-73,-100,-133,-171,35
-13,163,176,-75,-94,170,9,-73,-100,-133,-170,35
-12,163,175,-75,-93,169,9,-73,-100,-133,-170,35
-13,163,176,-75,-94,170,9,-73,-100,-134,-170,35
-13,162,175,-74,-94,169,10,-72,-100,-133,-170,36
-13,162,175,-74,-94,169,10,-72,-100,-133,-170,36
-14,162,176,-74,-95,169,10,-72,-100,-132,-170,35
-14,161,175,-73,-94,168,10,-72,-101,-132,-170,35
-14,161,175,-73,-94,168,9,-72,-101,-132,-171,34
-14,161,175,-73,-94,168,9,-72,-101,-133,-171,34
-14,161,175,-73,-94,168,10,-72,-100,-133,-171,34
-14,161,175,-73,-94,168,10,-72,-100,-133,-171,34
-14,162,176,-74,-95,169,10,-72,-100,-133,-171,34
-13,162,175,-74,-94,169,10,-72,-99,-133,-170,35
-13,162,175,-74,-94,169,10,-72,-100,-133,-170,35
-13,162,175,-74,-94,169,9,-72,-100,-133,-170,35
-13,163,176,-75,-94,170,8,-72,-101,-133,-171,34
-13,163,176,-75,-94,170,8,-72,-101,-133,-171,34
-13,163,176,-75,-94,170,9,-72,-101,-133,-171,34
-13,163,176,-75,-94,170,9,-72,-101,-133,-171,34
-13,163,176,-75,-94,170,9,-72,-101,-133,-171,34
-13,163,176,-75,-94,170,9,-72,-101,-133,-170,34
-13,163,176,-75,-94,170,9,-72,-101,-133,-170,35
-12,163,175,-75,-93,169,9,-72,-101,-133,-170,35
-12,163,175,-75,-93,169,9,-72,-101,-133,-170,35
-12,163,175,-75,-93,169,9,-72,-100,-133,-170,35
-12,163,175,-75,-93,169,8,-72,-100,-133,-170,35
-12,163,175,-75,-93,169,8,-72,-100,-133,-170,35
-12,163,175,-75,-93,169,8,-72,-100,-133,-170,35
-12,162,174,-75,-93,168,8,-73,-100,-133,-170,35
-12,162,174,-75,-93,168,8,-73,-101,-133,-170,35
-11,163,174,-76,-92,169,8,-73,-101,-133,-170,35
-11,163,174,-76,-92,169,8,-73,-101,-134,-170,35
-12,162,174,-75,-93,168,8,-74,-101,-134,-170,35
-12,162,174,-75,-93,168,8,-74,-102,-134,-171,34
-12,162,174,-75,-93,168,7,-74,-102,-135,-171,34
-13,162,175,-74,-94,169,8,-73,-101,-134,-171,34
-13,162,175,-74,-94,169,8,-74,-101,-134,-171,34
-13,162,175,-74,-94,169,9,-74,-101,-133,-171,34
-12,163,175,-75,-93,169,8,-74,-102,-134,-172,34
-11,163,174,-76,-92,169,9,-74,-102,-133,-171,34
-11,163,174,-76,-92,169,9,-74,-102,-133,-171,34
-11,163,174,-76,-92,169,9,-75,-102,-133,-171,34
-12,163,175,-75,-93,169,9,-75,-102,-134,-171,34
-12,163,175,-75,-93,169,9,-75,-102,-134,-171,34
-13,163,176,-75,-94,170,9,-75,-102,-134,-171,34
-13,162,175,-74,-94,169,10,-74,-102,-133,-170,35
-13,162,175,-74,-94,169,10,-74,-101,-133,-170,35
-13,162,175,-74,-94,169,10,-74,-101,-133,-170,35
-13,162,175,-74,-94,169,10,-74,-101,-132,-170,36
-13,162,175,-74,-94,169,11,-74,-101,-132,-170,36
-13,162,175,-74,-94,169,11,-74,-100,-132,-170,37
-13,162,175,-74,-94,169,11,-74,-100,-132,-170,37
-13,163,176,-75,-94,170,10,-75,-101,-133,-171,36
-13,163,176,-75,-94,170,10,-75,-101,-133,-171,36
-13,163,176,-75,-94,170,10,-75,-101,-132,-170,37
-13,163,176,-75,-94,170,11,-74,-100,-131,-170,37
-12,164,176,-76,-94,170,11,-73,-100,-131,-170,37
-12,165,177,-76,-94,171,11,-73,-100,-131,-170,37
-11,165,176,-77,-93,171,12,-72,-98,-130,-169,38
-10,166,176,-78,-93,171,12,-71,-98,-129,-169,38
-9,167,176,-79,-92,172,13,-70,-97,-128,-168,39
-8,168,176,-80,-92,172,12,-70,-96,-129,-168,39
-7,169,176,-81,-91,173,12,-71,-96,-129,-168,39
-7,170,177,-81,-92,174,12,-70,-94,-127,-167,40
-7,171,178,-82,-92,175,13,-70,-93,-126,-166,41
-6,173,179,-83,-92,176,13,-70,-92,-125,-165,41
-6,175,181,-84,-93,178,14,-69,-91,-124,-164,41
-6,176,182,-85,-94,179,15,-68,-88,-122,-162,43
-5,178,183,-86,-94,181,15,-67,-87,-121,-161,43
-5,179,184,-87,-94,182,15,-68,-87,-120,-161,43
-4,180,184,-88,-94,182,16,-67,-85,-118,-160,44
-3,181,184,-89,-93,183,14,-68,-85,-118,-160,44
-2,182,184,-90,-93,183,12,-70,-86,-118,-160,44
-1,183,184,-91,-92,184,11,-70,-85,-117,-158,46
1,185,184,-93,-91,185,8,-71,-86,-117,-158,46
2,187,185,-94,-91,186,7,-71,-85,-115,-158,47
3,188,185,-95,-91,187,6,-70,-83,-113,-156,49
4,189,185,-96,-90,187,5,-70,-83,-112,-155,50
5,189,184,-97,-89,187,6,-69,-82,-112,-154,50
5,189,184,-97,-89,187,6,-68,-82,-112,-154,50
5,188,183,-96,-89,186,5,-69,-83,-114,-155,49
5,187,182,-96,-88,185,3,-71,-87,-116,-157,48
4,185,181,-94,-88,183,1,-73,-90,-118,-157,48
4,184,180,-94,-88,182,0,-75,-92,-119,-158,48
3,183,180,-93,-88,182,-2,-78,-95,-121,-159,46
2,182,180,-92,-89,181,-2,-80,-97,-122,-160,46
1,181,180,-91,-89,181,-2,-82,-99,-122,-160,46
1,181,180,-91,-89,181,-1,-82,-99,-123,-160,46
1,180,179,-90,-89,180,-1,-82,-99,-124,-161,45
0,178,178,-89,-89,178,1,-81,-99,-124,-161,45
0,177,177,-88,-88,177,1,-82,-100,-124,-161,44
0,176,176,-88,-88,176,2,-80,-99,-124,-160,45
1,176,175,-88,-87,176,2,-81,-100,-125,-161,44
0,174,174,-87,-87,174,3,-80,-99,-124,-161,45
0,173,173,-86,-86,173,4,-79,-99,-124,-160,46
0,172,172,-86,-86,172,4,-80,-100,-125,-161,45
-1,171,172,-85,-86,172,4,-79,-100,-125,-161,45
-1,170,171,-84,-86,171,4,-79,-101,-126,-162,44
-2,168,170,-83,-86,169,5,-78,-102,-126,-162,44
-3,167,170,-82,-86,169,5,-77,-102,-127,-163,43
-4,166,170,-81,-87,168,5,-78,-102,-128,-164,42
-5,165,170,-80,-87,168,6,-77,-102,-128,-165,41
-7,163,170,-78,-88,167,8,-76,-103,-129,-166,40
-9,162,171,-76,-90,167,9,-76,-103,-130,-167,40
-10,160,170,-75,-90,165,10,-75,-103,-130,-168,39
-11,159,170,-74,-90,165,11,-74,-102,-130,-169,38
-12,159,171,-73,-91,165,10,-74,-103,-131,-170,37
-12,158,170,-73,-91,164,11,-74,-103,-131,-170,37
-13,158,171,-72,-92,165,10,-74,-104,-132,-171,36
-13,157,170,-72,-91,164,9,-75,-105,-133,-172,36
-13,157,170,-72,-91,164,9,-75,-105,-134,-172,36
-13,157,170,-72,-91,164,9,-76,-106,-135,-173,36
-13,156,169,-71,-91,163,10,-76,-105,-135,-172,36
-13,156,169,-71,-91,163,10,-76,-106,-135,-173,36
-13,156,169,-71,-91,163,10,-76,-106,-134,-173,36
-13,156,169,-71,-91,163,11,-76,-106,-134,-173,36
-13,155,168,-71,-90,162,10,-76,-107,-134,-173,35
-13,155,168,-71,-90,162,10,-76,-107,-134,-173,34
-13,155,168,-71,-90,162,10,-75,-107,-134,-173,34
-13,155,168,-71,-90,162,9,-75,-107,-134,-174,34
-13,155,168,-71,-90,162,9,-75,-107,-134,-174,34
-13,155,168,-71,-90,162,9,-75,-106,-135,-174,34
-13,155,168,-71,-90,162,9,-76,-107,-135,-174,34
-13,155,168,-71,-90,162,9,-76,-107,-135,-175,34
-13,155,168,-71,-90,162,9,-76,-107,-135,-175,34
-14,155,169,-70,-91,162,9,-76,-107,-135,-175,33
-14,154,168,-70,-91,161,10,-75,-107,-135,-175,33
-15,153,168,-69,-91,161,9,-75,-107,-135,-175,33
-15,153,168,-69,-91,161,9,-75,-107,-135,-175,32
-15,153,168,-69,-91,161,9,-75,-107,-135,-175,32
-15,153,168,-69,-91,161,9,-75,-107,-135,-175,32
-15,154,169,-69,-92,162,10,-75,-106,-135,-175,33
-14,154,168,-70,-91,161,10,-75,-106,-134,-174,33
-14,154,168,-70,-91,161,10,-75,-106,-134,-174,33
-14,154,168,-70,-91,161,10,-75,-106,-135,-174,33
-15,154,169,-69,-92,162,10,-75,-106,-135,-174,32
-15,153,168,-69,-91,161,9,-75,-106,-135,-174,32
-16,153,169,-68,-92,161,10,-74,-105,-135,-173,33
-16,152,168,-68,-92,160,10,-73,-105,-135,-173,33
-16,152,168,-68,-92,160,9,-73,-104,-135,-173,33
-16,152,168,-68,-92,160,9,-74,-104,-135,-173,33
-16,152,168,-68,-92,160,9,-74,-104,-135,-173,33
-16,152,168,-68,-92,160,9,-74,-104,-134,-173,33
-16,153,169,-68,-92,161,9,-74,-105,-134,-173,32
-16,153,169,-68,-92,161,9,-75,-105,-134,-174,32
-16,153,169,-68,-92,161,9,-75,-105,-134,-174,32
-16,153,169,-68,-92,161,9,-75,-105,-135,-175,32
-16,153,169,-68,-92,161,9,-75,-104,-135,-175,32
-17,153,170,-68,-93,162,10,-74,-103,-135,-175,32
-18,153,171,-67,-94,162,12,-73,-101,-136,-177,30
-21,152,173,-65,-97,163,16,-69,-96,-136,-178,29
-24,151,175,-63,-99,163,22,-64,-89,-138,-182,26
-29,150,179,-60,-104,165,30,-57,-80,-141,-187,21
-36,148,184,-56,-110,166,41,-45,-66,-145,-195,14
-42,146,188,-52,-115,167,55,-28,-48,-151,-205,6
-47,143,190,-48,-118,167,70,-5,-24,-157,-216,-3
-49,139,188,-45,-118,164,88,25,6,-162,-227,-13
-49,135,184,-43,-116,160,108,62,47,-161,-234,-20
-45,133,178,-44,-111,156,125,99,94,-154,-238,-26
-37,135,172,-49,-104,154,137,132,141,-140,-234,-26
-27,143,170,-58,-98,157,141,153,180,-120,-224,-19
-16,158,174,-71,-95,166,137,155,202,-96,-207,-6
-4,180,184,-88,-94,182,122,136,196,-69,-182,15
7,207,200,-107,-96,204,98,95,152,-43,-148,45
19,237,218,-128,-99,228,66,36,75,-20,-109,81
29,267,238,-148,-104,253,30,-32,-31,1,-64,122
40,297,257,-168,-108,277,-12,-108,-161,21,-13,167
54,323,269,-188,-107,296,-56,-184,-306,41,44,217
68,346,278,-207,-105,312,-101,-258,-456,51,99,266
80,362,282,-221,-101,322,-141,-323,-592,54,148,310
90,370,280,-230,-95,325,-173,-375,-706,49,184,345
97,369,272,-233,-87,321,-195,-411,-793,29,204,368
98,364,266,-231,-84,315,-207,-434,-856,-14,200,377
92,354,262,-223,-85,308,-206,-444,-891,-74,176,372
83,336,253,-209,-85,295,-195,-440,-899,-139,136,354
71,313,242,-192,-85,278,-176,-424,-887,-210,83,325
56,287,231,-171,-87,259,-152,-399,-865,-284,23,290
39,257,218,-148,-89,238,-123,-367,-832,-344,-36,253
26,221,195,-123,-84,208,-89,-325,-784,-381,-89,213
15,181,166,-98,-75,174,-55,-275,-725,-399,-134,173
5,141,136,-73,-65,139,-22,-224,-660,-403,-173,136
-3,106,109,-51,-56,108,6,-175,-594,-393,-202,102
-9,78,87,-34,-48,83,29,-130,-531,-370,-220,74
-13,59,72,-23,-42,66,43,-94,-472,-343,-229,53
-16,50,66,-17,-41,58,48,-72,-422,-318,-233,37
-19,50,69,-15,-44,60,49,-59,-377,-294,-234,26
-21,56,77,-17,-49,67,48,-48,-335,-270,-230,19
-22,65,87,-21,-54,76,45,-43,-294,-247,-224,15
-22,77,99,-27,-60,88,42,-41,-255,-224,-216,15
-21,90,111,-34,-66,101,39,-41,-219,-202,-208,16
-20,101,121,-40,-70,111,39,-39,-185,-182,-199,19
-17,111,128,-47,-72,120,38,-38,-156,-163,-190,22
-14,120,134,-53,-74,127,36,-39,-131,-148,-182,27
-11,128,139,-58,-75,134,33,-40,-112,-137,-176,30
-9,134,143,-62,-76,139,32,-41,-96,-128,-171,33
-8,138,146,-65,-77,142,31,-41,-85,-123,-169,35
-8,141,149,-66,-78,145,30,-41,-77,-119,-167,35
-8,142,150,-67,-79,146,31,-39,-71,-117,-167,36
-8,142,150,-67,-79,146,31,-39,-66,-116,-167,35
-9,142,151,-66,-80,147,32,-38,-63,-115,-168,33
-10,141,151,-65,-80,146,34,-36,-59,-113,-168,32
-10,141,151,-65,-80,146,34,-36,-57,-112,-169,31
-11,141,152,-65,-81,147,35,-36,-55,-111,-169,29
-11,140,151,-64,-81,146,35,-35,-53,-110,-169,28
-11,141,152,-65,-81,147,35,-34,-50,-109,-169,28
-10,141,151,-65,-80,146,35,-34,-48,-107,-168,28
-10,142,152,-66,-81,147,34,-35,-47,-107,-168,28
-10,142,152,-66,-81,147,33,-35,-44,-107,-168,29
-9,143,152,-67,-80,148,33,-35,-43,-106,-167,29
-9,143,152,-67,-80,148,32,-36,-42,-105,-167,29
-10,143,153,-66,-81,148,32,-36,-41,-104,-167,28
-10,143,153,-66,-81,148,32,-35,-39,-103,-167,28
-10,143,153,-66,-81,148,32,-34,-37,-102,-167,27
-9,143,152,-67,-80,148,33,-33,-35,-101,-166,28
-8,144,152,-68,-80,148,33,-33,-34,-100,-166,28
-8,145,153,-68,-80,149,34,-32,-32,-99,-165,29
-7,145,152,-69,-79,149,33,-33,-32,-99,-165,29
-7,145,152,-69,-79,149,32,-33,-31,-98,-164,30
-6,145,151,-69,-78,148,32,-34,-30,-97,-164,31
-6,145,151,-69,-78,148,31,-34,-29,-97,-164,31
-6,145,151,-69,-78,148,30,-35,-29,-96,-164,30
-6,144,150,-69,-78,147,29,-35,-28,-96,-164,30
-6,145,151,-69,-78,148,29,-34,-27,-95,-164,30
-5,145,150,-70,-77,148,30,-33,-26,-94,-163,31
-5,145,150,-70,-77,148,30,-32,-25,-93,-162,31
-4,145,149,-70,-76,147,30,-33,-24,-94,-162,31
-4,146,150,-71,-77,148,30,-32,-23,-93,-161,32
-4,147,151,-71,-77,149,30,-32,-22,-92,-161,32
-3,147,150,-72,-76,149,29,-34,-23,-93,-162,31
-3,147,150,-72,-76,149,29,-34,-22,-92,-162,31
-3,147,150,-72,-76,149,29,-34,-21,-92,-162,31
-3,147,150,-72,-76,149,29,-33,-20,-91,-162,31
-2,147,149,-72,-75,148,29,-32,-19,-90,-162,30
-2,147,149,-72,-75,148,29,-31,-18,-89,-161,31
-2,148,150,-73,-76,149,30,-30,-17,-88,-161,31
-1,148,149,-73,-75,149,29,-31,-17,-89,-161,31
-1,148,149,-73,-75,149,29,-31,-16,-89,-160,31
-1,148,149,-73,-75,149,28,-31,-15,-88,-160,32
-1,148,149,-73,-75,149,28,-32,-15,-88,-159,32
-1,148,149,-73,-75,149,28,-32,-15,-87,-159,32
-1,148,149,-73,-75,149,28,-32,-14,-87,-160,32
-1,148,149,-73,-75,149,28,-31,-14,-86,-159,32
-1,148,149,-73,-75,149,28,-31,-13,-85,-159,32
0,148,148,-74,-74,148,29,-30,-13,-84,-158,32
0,148,148,-74,-74,148,29,-29,-12,-83,-158,33
0,149,149,-74,-74,149,29,-28,-11,-82,-157,33
0,149,149,-74,-74,149,29,-28,-10,-81,-156,34
0,149,149,-74,-74,149,30,-28,-9,-81,-155,35
0,149,149,-74,-74,149,30,-28,-9,-81,-155,35
0,150,150,-75,-75,150,28,-29,-9,-82,-156,34
1,150,149,-75,-74,150,29,-28,-8,-81,-156,34
1,150,149,-75,-74,150,29,-28,-8,-81,-156,34
1,151,150,-76,-74,151,29,-27,-7,-80,-156,34
2,151,149,-76,-73,150,29,-28,-7,-80,-157,33
2,151,149,-76,-73,150,29,-27,-7,-80,-156,33
3,151,148,-77,-72,150,30,-26,-7,-79,-156,34
3,151,148,-77,-72,150,30,-26,-6,-79,-155,34
3,152,149,-77,-73,151,30,-26,-6,-79,-155,35
3,152,149,-77,-73,151,30,-25,-6,-79,-155,35
3,151,148,-77,-72,150,30,-25,-6,-79,-155,35
3,151,148,-77,-72,150,30,-25,-6,-79,-155,35
3,151,148,-77,-72,150,30,-24,-6,-78,-155,35
3,151,148,-77,-72,150,31,-23,-5,-77,-154,36
4,151,147,-77,-71,149,31,-22,-5,-76,-154,36
4,151,147,-77,-71,149,31,-21,-5,-76,-153,37
5,151,146,-78,-70,149,30,-22,-5,-76,-153,36
5,151,146,-78,-70,149,29,-21,-5,-76,-153,37
6,151,145,-78,-69,148,29,-21,-5,-76,-152,37
6,151,145,-78,-69,148,28,-21,-5,-76,-151,37
5,150,145,-77,-70,148,29,-20,-4,-75,-150,38
5,149,144,-77,-69,147,28,-20,-5,-75,-151,38
5,149,144,-77,-69,147,28,-19,-5,-74,-150,38
6,149,143,-77,-68,146,28,-17,-5,-74,-150,38
6,149,143,-77,-68,146,28,-16,-4,-73,-149,39
7,149,142,-78,-67,146,27,-17,-5,-74,-149,39
8,150,142,-79,-67,146,27,-16,-5,-73,-148,40
8,150,142,-79,-67,146,27,-15,-5,-73,-147,41
9,150,141,-79,-66,146,26,-16,-6,-74,-147,41
9,150,141,-79,-66,146,25,-16,-6,-73,-146,41
9,150,141,-79,-66,146,25,-16,-7,-73,-146,42
10,150,140,-80,-65,145,24,-15,-8,-73,-145,42
11,150,139,-80,-64,145,24,-15,-8,-72,-145,43
11,151,140,-81,-64,146,23,-15,-10,-72,-145,42
12,151,139,-81,-63,145,23,-14,-10,-72,-144,43
13,151,138,-82,-62,145,22,-14,-11,-71,-143,44
14,152,138,-83,-62,145,22,-14,-13,-71,-142,44
15,152,137,-83,-61,145,22,-14,-14,-71,-141,46
15,153,138,-84,-61,146,21,-15,-16,-72,-141,46
16,153,137,-84,-60,145,20,-15,-17,-71,-140,47
17,153,136,-85,-59,145,19,-15,-19,-71,-139,48
18,153,135,-85,-58,144,17,-16,-22,-71,-139,48
18,153,135,-85,-58,144,16,-17,-24,-71,-138,49
19,154,135,-86,-58,145,16,-17,-27,-70,-137,50
20,154,134,-87,-57,144,14,-18,-30,-71,-137,50
20,155,135,-87,-57,145,14,-19,-32,-71,-135,52
21,155,134,-88,-56,145,13,-19,-35,-71,-133,54
22,156,134,-89,-56,145,11,-21,-39,-72,-132,55
23,157,134,-90,-55,146,9,-23,-43,-73,-132,56
24,158,134,-91,-55,146,9,-24,-46,-73,-131,57
25,158,133,-91,-54,146,7,-26,-51,-75,-131,58
26,159,133,-92,-53,146,6,-27,-54,-75,-130,59
27,159,132,-93,-52,146,3,-30,-59,-76,-130,59
28,159,131,-93,-51,145,2,-31,-63,-76,-129,61
28,160,132,-94,-52,146,1,-32,-67,-76,-127,62
29,160,131,-94,-51,146,-1,-34,-73,-77,-127,62
29,160,131,-94,-51,146,-3,-37,-77,-78,-126,64
29,161,132,-95,-51,147,-4,-39,-82,-79,-124,65
29,161,132,-95,-51,147,-5,-41,-87,-80,-123,67
30,161,131,-95,-50,146,-7,-43,-92,-81,-122,67
